통계표코드,통계명,통계항목코드1,통계항목명1,통계항목코드2,통계항목명2,통계항목코드3,통계항목명3,통계항목코드4,통계항목명4,단위,WGT,시점,값
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170309,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170310,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170311,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170312,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170313,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170314,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170315,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170316,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170317,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170318,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170319,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170320,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170321,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170322,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170323,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170324,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170325,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170326,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170327,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170328,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170329,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170330,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170331,1.522
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170401,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170402,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170403,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170404,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170405,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170406,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170407,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170408,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170409,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170410,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170411,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170412,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170413,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170414,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170415,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170416,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170417,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170418,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170419,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170420,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170421,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170422,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170423,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170424,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170425,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170426,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170427,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170428,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170429,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170430,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170501,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170502,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170503,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170504,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170505,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170506,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170507,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170508,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170509,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170510,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170511,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170512,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170513,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170514,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170515,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170516,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170517,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170518,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170519,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170520,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170521,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170522,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170523,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170524,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170525,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170526,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170527,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170528,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170529,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170530,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170531,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170601,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170602,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170603,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170604,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170605,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170606,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170607,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170608,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170609,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170610,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170611,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170612,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170613,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170614,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170615,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170616,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170617,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170618,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170619,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170620,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170621,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170622,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170623,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170624,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170625,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170626,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170627,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170628,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170629,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170630,1.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170701,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170702,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170703,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170704,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170705,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170706,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170707,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170708,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170709,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170710,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170711,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170712,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170713,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170714,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170715,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170716,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170717,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170718,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170719,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170720,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170721,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170722,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170723,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170724,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170725,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170726,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170727,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170728,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170729,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170730,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170731,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170801,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170802,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170803,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170804,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170805,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170806,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170807,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170808,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170809,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170810,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170811,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170812,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170813,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170814,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170815,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170816,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170817,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170818,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170819,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170820,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170821,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170822,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170823,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170824,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170825,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170826,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170827,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170828,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170829,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170830,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170831,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170901,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170902,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170903,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170904,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170905,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170906,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170907,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170908,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170909,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170910,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170911,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170912,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170913,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170914,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170915,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170916,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170917,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170918,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170919,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170920,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170921,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170922,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170923,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170924,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170925,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170926,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170927,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170928,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170929,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20170930,1.386
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171001,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171002,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171003,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171004,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171005,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171006,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171007,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171008,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171009,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171010,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171011,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171012,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171013,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171014,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171015,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171016,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171017,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171018,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171019,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171020,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171021,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171022,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171023,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171024,1.362
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20171025,1.362
